data;turno;hora;seq;operacao;produto;bico;quantidade;deposito;pessoa;documento;tipo_doc;data_doc;tributacao;preco_unit;valor;vendedor;abastecimento;hora_abastec;usuario;estacao;empresa;mlid;grid;conta;nr_item;produto_kit;produto_kit_id;encerrante;valor_desconto;preco_unit_orig;orcamento_produto;ponto;cupom_produto;medicao_sugerida;comanda;comanda_produto;departamento;mesa_produto;tipo_desconto;obs;preco_unit_venda;motivo_inventario;abastecimento_manual;preco_unit_base;preco_unit_prazo;preco_unit_bico;dia_fiscal;cst_pis;cst_cofins;natureza_receita;preco_unit_fiscal;numero_pedido;numero_item_pedido;relevante
28/03/2013;1;28/03/2013 07:42;95;V;140626;NULL;2;534526;NULL;703294;ECF;28/03/2013;60;2;4;NULL;NULL;NULL;MARCILENE;POSTASANTAELISA.WORKGROUP;56730;42953873774;42953873795;1.1.2.05;NULL;NULL;NULL;NULL;0;2;NULL;NULL;42953873782;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2;NULL;NULL;2;0;0;28/03/2013;4;4;663;NULL;NULL;NULL;NULL
28/03/2013;1;28/03/2013 08:34;244;V;10158;4;1.84;532054;NULL;727816;ECF;28/03/2013;60;2.99;5.5;NULL;438795;28/03/2013 08:31;VAGNER;USUARIO-PC.WORKGROUP;56730;42953874537;42953874577;1.1.2.03;NULL;NULL;NULL;556621.29;0;2.99;NULL;NULL;42953874552;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2.99;NULL;NULL;0;0;0;28/03/2013;4;4;51;NULL;NULL;NULL;NULL
28/03/2013;1;28/03/2013 09:12;311;V;10158;1;26.756;532054;NULL;771959;ECF;28/03/2013;60;2.99;80;NULL;438746;28/03/2013 07:56;JUCINEY;CAIXA_GNV.STAELISA;56730;42953874850;42953874929;1.1.2.04;NULL;NULL;NULL;560623.11;0;2.99;NULL;NULL;42953874875;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2.99;NULL;NULL;0;0;0;28/03/2013;4;4;51;NULL;NULL;NULL;NULL
28/03/2013;1;28/03/2013 12:19;704;V;10158;20;2.342;532055;NULL;727934;ECF;28/03/2013;60;2.99;7;1978879;439106;28/03/2013 12:16;VAGNER;USUARIO-PC.WORKGROUP;56730;42953877120;42953877132;1.1.2.03;NULL;NULL;NULL;377805.52;0;2.99;NULL;NULL;42953877129;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2.99;NULL;NULL;0;0;0;28/03/2013;4;4;51;NULL;NULL;NULL;NULL
28/03/2013;1;28/03/2013 12:50;737;V;86690;NULL;1;534526;NULL;703344;ECF;28/03/2013;60;18;18;NULL;NULL;NULL;MARCILENE;POSTASANTAELISA.WORKGROUP;56730;42953877423;42953877435;1.1.2.05;NULL;NULL;NULL;NULL;0;18;NULL;NULL;42953877433;NULL;NULL;NULL;NULL;NULL;NULL;NULL;18;NULL;NULL;18;0;0;28/03/2013;4;4;142;NULL;NULL;NULL;NULL
28/03/2013;1;28/03/2013 13:15;758;V;17179869783;NULL;2;534526;NULL;703346;ECF;28/03/2013;60;1.99;3.98;NULL;NULL;NULL;MARCILENE;POSTASANTAELISA.WORKGROUP;56730;42953877464;42953877657;1.1.2.05;NULL;NULL;NULL;NULL;0;1.99;NULL;NULL;42953877570;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1.99;NULL;NULL;1.99;0;0;28/03/2013;4;4;530;NULL;NULL;NULL;NULL
28/03/2013;1;28/03/2013 13:59;821;V;144308;NULL;1;534526;NULL;703355;ECF;28/03/2013;60;2;2;NULL;NULL;NULL;MARCILENE;POSTASANTAELISA.WORKGROUP;56730;42953878331;42953878347;1.1.2.05;NULL;NULL;NULL;NULL;0;2;NULL;NULL;42953878337;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2;NULL;NULL;2;0;0;28/03/2013;1;1;NULL;NULL;NULL;NULL;NULL
28/03/2013;2;28/03/2013 13:59;108;V;10333;18;10.051;532093;NULL;728024;ECF;28/03/2013;60;1.99;20;1978879;439266;28/03/2013 13:58;EDINEIS;USUARIO-PC.WORKGROUP;56730;42953878572;42953878579;1.1.2.03;NULL;NULL;NULL;783154.14;0;1.99;NULL;NULL;42953878576;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1.99;NULL;NULL;0;0;0;28/03/2013;4;4;61;NULL;NULL;NULL;NULL
28/03/2013;1;28/03/2013 14:23;859;V;532149;26;7.351;532152;NULL;772037;ECF;28/03/2013;60;1.97;14.48;NULL;439289;28/06/2012 14:18;JUCINEY;CAIXA_GNV.STAELISA;56730;42953878743;42953878810;1.1.2.04;NULL;NULL;NULL;601493.34;0;1.97;NULL;NULL;42953878753;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1.97;NULL;NULL;0;0;0;28/03/2013;1;1;NULL;NULL;NULL;NULL;NULL
28/03/2013;1;28/03/2013 15:00;905;V;161412;NULL;1;534526;NULL;703375;ECF;28/03/2013;60;2.5;2.5;NULL;NULL;NULL;MARCILENE;POSTASANTAELISA.WORKGROUP;56730;42953879252;42953879296;1.1.2.05;NULL;NULL;NULL;NULL;0;2.5;NULL;NULL;42953879284;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2.5;NULL;NULL;2.5;0;0;28/03/2013;4;4;658;NULL;NULL;NULL;NULL
28/03/2013;2;28/03/2013 16:20;314;V;17179869762;NULL;1;534526;NULL;703385;ECF;28/03/2013;60;1.5;1.5;NULL;NULL;NULL;ROSENIL;POSTASANTAELISA.WORKGROUP;56730;42953880360;42953880387;1.1.2.05;NULL;NULL;NULL;NULL;0;1.5;NULL;NULL;42953880367;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1.5;NULL;NULL;1.5;0;0;28/03/2013;4;4;663;NULL;NULL;NULL;NULL
28/03/2013;2;28/03/2013 16:38;388;V;10334;11;16.723;532058;NULL;728171;ECF;28/03/2013;60;2.99;50;NULL;439513;28/03/2013 16:37;EDINEIS;USUARIO-PC.WORKGROUP;56730;42953880851;42953880855;1.1.2.03;NULL;NULL;NULL;574511.41;0;2.99;NULL;NULL;42953880853;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2.99;NULL;NULL;0;0;0;28/03/2013;4;4;51;NULL;NULL;NULL;NULL
28/03/2013;2;28/03/2013 16:38;394;V;10334;14;6.689;532058;349855;728172;ECF;28/03/2013;60;2.99;20;1660381;439509;28/03/2013 16:36;EDINEIS;USUARIO-PC.WORKGROUP;56730;42953880858;42953880878;1.1.2.03;NULL;NULL;NULL;566583.96;0;2.99;NULL;NULL;42953880861;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2.99;NULL;NULL;0;0;0;28/03/2013;4;4;51;NULL;NULL;NULL;NULL
28/03/2013;2;28/03/2013 17:14;468;V;532149;26;20.061;532152;NULL;772097;ECF;28/03/2013;60;1.97;39.52;NULL;439578;28/06/2012 17:11;EDUEZIO;CAIXA_GNV.STAELISA;56730;42953881430;42953881434;1.1.2.04;NULL;NULL;NULL;601649.41;0;1.97;NULL;NULL;42953881432;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1.97;NULL;NULL;0;0;0;28/03/2013;1;1;NULL;NULL;NULL;NULL;NULL
22/03/2013;1;22/03/2013 17:30;907;E;148690;;10;534526;2029482;19220;;22/03/2013;60;6.503;65.03;NULL;NULL;NULL;BRUNO;SANTAELISA-PC01.WORKGROUP;56730;3281277;3281295;NULL;NULL;NULL;NULL;NULL;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;73;73;NULL;NULL;NULL;NULL;NULL
28/03/2013;3;28/03/2013 18:22;20;V;10158;10;2.322;532054;NULL;728272;ECF;28/03/2013;60;2.99;6.94;NULL;439713;28/03/2013 18:16;JOSISLAINY;USUARIO-PC.WORKGROUP;56730;42953882653;42953882676;1.1.2.03;NULL;NULL;NULL;317841.41;0;2.99;NULL;NULL;42953882670;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2.99;NULL;NULL;0;0;0;28/03/2013;4;4;51;NULL;NULL;NULL;NULL
28/03/2013;2;28/03/2013 20:58;960;V;10333;9;15.076;532080;NULL;772158;ECF;28/03/2013;60;1.99;30;NULL;439777;28/03/2013 18:48;EDUEZIO;CAIXA_GNV.STAELISA;56730;42953884341;42953884420;1.1.2.04;NULL;NULL;NULL;727969.79;0;1.99;NULL;NULL;42953884376;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1.99;NULL;NULL;0;0;0;28/03/2013;4;4;61;NULL;NULL;NULL;NULL
28/03/2013;3;28/03/2013 21:51;128;V;10158;4;16.723;532054;349695;728368;ECF;28/03/2013;60;2.99;50;NULL;440006;28/03/2013 21:49;JOSISLAINY;USUARIO-PC.WORKGROUP;56730;42953884950;42953884976;1.1.2.03;NULL;NULL;NULL;557243.78;0;2.99;NULL;NULL;42953884955;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2.99;NULL;NULL;0;0;0;28/03/2013;4;4;51;NULL;NULL;NULL;NULL
28/03/2013;2;28/03/2013 23:15;1149;V;17179869274;NULL;2;534526;NULL;703486;ECF;28/03/2013;60;1.5;3;NULL;NULL;NULL;ROSENIL;POSTASANTAELISA.WORKGROUP;56730;42953885444;42953885624;1.1.2.05;NULL;NULL;NULL;NULL;0;1.5;NULL;NULL;42953885605;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1.5;NULL;NULL;1.5;0;0;28/03/2013;1;1;NULL;NULL;NULL;NULL;NULL
29/03/2013;1;29/03/2013 08:32;160;V;17179869356;NULL;1;534526;NULL;703534;ECF;29/03/2013;60;5.5;5.5;NULL;NULL;NULL;MARCILENE;POSTASANTAELISA.WORKGROUP;56730;42953887141;42953887181;1.1.2.05;NULL;NULL;NULL;NULL;0;5.5;NULL;NULL;42953887179;NULL;NULL;NULL;NULL;NULL;NULL;NULL;5.5;NULL;NULL;5.5;0;0;29/03/2013;5;5;289;NULL;NULL;NULL;NULL
29/03/2013;1;29/03/2013 10:57;380;V;8589977419;NULL;1;534526;NULL;703573;ECF;29/03/2013;60;6;6;NULL;NULL;NULL;MARCILENE;POSTASANTAELISA.WORKGROUP;56730;42953888160;42953888166;1.1.2.05;NULL;NULL;NULL;NULL;0;6;NULL;NULL;42953888162;NULL;NULL;NULL;NULL;NULL;NULL;NULL;6;NULL;NULL;6;0;0;29/03/2013;1;1;NULL;NULL;NULL;NULL;NULL
29/03/2013;1;29/03/2013 12:13;582;V;138061;NULL;1;534526;NULL;703607;ECF;29/03/2013;60;3.75;3.75;NULL;NULL;NULL;MARCILENE;POSTASANTAELISA.WORKGROUP;56730;42953888941;42953888951;1.1.2.05;NULL;NULL;NULL;NULL;0;3.75;NULL;NULL;42953888943;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3.75;NULL;NULL;3.75;0;0;29/03/2013;1;1;NULL;NULL;NULL;NULL;NULL
29/03/2013;1;29/03/2013 13:22;708;V;10334;8;3.345;532058;NULL;728483;ECF;29/03/2013;60;2.99;10;219084;440496;29/03/2013 13:17;VAGNER;USUARIO-PC.WORKGROUP;56730;42953889513;42953889548;1.1.2.13;NULL;NULL;NULL;513155.17;0;2.99;NULL;NULL;42953889527;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2.99;NULL;NULL;0;0;0;29/03/2013;4;4;51;NULL;NULL;NULL;NULL
29/03/2013;1;29/03/2013 14:00;744;V;148451;NULL;1;534526;NULL;703643;ECF;29/03/2013;60;10;10;NULL;NULL;NULL;MARCILENE;POSTASANTAELISA.WORKGROUP;56730;42953889764;42953889768;1.1.2.05;NULL;NULL;NULL;NULL;0;10;NULL;NULL;42953889766;NULL;NULL;NULL;NULL;NULL;NULL;NULL;10;NULL;NULL;10;0;0;29/03/2013;1;1;NULL;NULL;NULL;NULL;NULL
29/03/2013;2;29/03/2013 14:57;64;V;17179876382;NULL;1;534526;NULL;703650;ECF;29/03/2013;0;6;6;NULL;NULL;NULL;ROSENIL;POSTASANTAELISA.WORKGROUP;56730;42953889981;42953890039;1.1.2.05;NULL;NULL;NULL;NULL;0;6;NULL;NULL;42953890032;NULL;NULL;NULL;NULL;NULL;NULL;NULL;6;NULL;NULL;6;0;0;29/03/2013;4;4;658;NULL;NULL;NULL;NULL
29/03/2013;2;29/03/2013 18:21;397;V;532149;26;10.081;532152;NULL;728603;ECF;29/03/2013;60;1.97;19.85;NULL;440677;29/06/2012 18:24;EDINEIS;USUARIO-PC.WORKGROUP;56730;42953891651;42953891655;1.1.2.13;NULL;NULL;NULL;602130.9;0;1.97;NULL;NULL;42953891653;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1.97;NULL;NULL;0;0;0;29/03/2013;1;1;NULL;NULL;NULL;NULL;NULL
29/03/2013;2;29/03/2013 19:57;603;V;17179869782;NULL;1;534526;NULL;703719;ECF;29/03/2013;60;3;3;NULL;NULL;NULL;ROSENIL;POSTASANTAELISA.WORKGROUP;56730;42953892508;42953892557;1.1.2.05;NULL;NULL;NULL;NULL;0;3;NULL;NULL;42953892551;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3;NULL;NULL;3;0;0;29/03/2013;4;4;663;NULL;NULL;NULL;NULL
29/03/2013;2;29/03/2013 20:04;668;V;10158;20;6.689;532055;NULL;728675;ECF;29/03/2013;60;2.99;20;NULL;440787;29/03/2013 20:04;EDINEIS;USUARIO-PC.WORKGROUP;56730;42953892864;42953892868;1.1.2.13;NULL;NULL;NULL;378561.77;0;2.99;NULL;NULL;42953892866;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2.99;NULL;NULL;0;0;0;29/03/2013;4;4;51;NULL;NULL;NULL;NULL
29/03/2013;2;29/03/2013 20:39;729;V;142865;NULL;1;534526;NULL;703741;ECF;29/03/2013;60;5;5;NULL;NULL;NULL;ROSENIL;POSTASANTAELISA.WORKGROUP;56730;42953893158;42953893170;1.1.2.05;NULL;NULL;NULL;NULL;0;5;NULL;NULL;42953893164;NULL;NULL;NULL;NULL;NULL;NULL;NULL;5;NULL;NULL;5;0;0;29/03/2013;1;1;NULL;NULL;NULL;NULL;NULL
29/03/2013;2;29/03/2013 20:53;804;V;10334;14;8.696;532058;NULL;728710;ECF;29/03/2013;60;2.99;26;NULL;440836;29/03/2013 20:52;EDINEIS;USUARIO-PC.WORKGROUP;56730;42953893499;42953893505;1.1.2.13;NULL;NULL;NULL;567823.7;0;2.99;NULL;NULL;42953893502;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2.99;NULL;NULL;0;0;0;29/03/2013;4;4;51;NULL;NULL;NULL;NULL
30/03/2013;1;30/03/2013 07:59;89;V;10334;14;40;532058;262738;728758;ECF;30/03/2013;60;2.99;119.6;219049;440961;30/03/2013 07:58;VAGNER;USUARIO-PC.WORKGROUP;56730;42953894611;42953894620;1.1.2.03;NULL;NULL;NULL;567912.87;0;2.99;NULL;NULL;42953894613;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2.99;NULL;NULL;0;0;0;30/03/2013;4;4;51;NULL;NULL;NULL;NULL
30/03/2013;1;30/03/2013 08:19;94;V;151074;NULL;1;534526;NULL;703787;ECF;30/03/2013;60;5.5;5.5;NULL;NULL;NULL;MARCILENE;POSTASANTAELISA.WORKGROUP;56730;42953894591;42953894652;1.1.2.05;NULL;NULL;NULL;NULL;0;5.5;NULL;NULL;42953894633;NULL;NULL;NULL;NULL;NULL;NULL;NULL;5.5;NULL;NULL;5.5;0;0;30/03/2013;5;5;289;NULL;NULL;NULL;NULL
30/03/2013;1;30/03/2013 08:27;115;V;10158;10;30;532054;273776;728764;ECF;30/03/2013;60;2.99;89.7;42949697144;440986;30/03/2013 08:26;VAGNER;USUARIO-PC.WORKGROUP;56730;42953894754;42953894763;1.1.2.03;NULL;NULL;NULL;318257.09;0;2.99;NULL;NULL;42953894756;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2.99;NULL;NULL;0;0;0;30/03/2013;4;4;51;NULL;NULL;NULL;NULL
30/03/2013;1;30/03/2013 09:02;151;V;17179869363;NULL;1;534526;NULL;703791;ECF;30/03/2013;60;6.75;6.75;NULL;NULL;NULL;MARCILENE;POSTASANTAELISA.WORKGROUP;56730;42953894918;42953894952;1.1.2.05;NULL;NULL;NULL;NULL;0;6.75;NULL;NULL;42953894926;NULL;NULL;NULL;NULL;NULL;NULL;NULL;6.75;NULL;NULL;6.75;0;0;30/03/2013;4;4;658;NULL;NULL;NULL;NULL
30/03/2013;1;30/03/2013 10:32;344;V;10334;17;0.332;532058;NULL;728818;ECF;30/03/2013;60;2.99;0.99;1665629;441084;30/03/2013 09:40;VAGNER;USUARIO-PC.WORKGROUP;56730;42953895930;42953895954;1.1.2.03;NULL;NULL;NULL;523626.66;0;2.99;NULL;NULL;42953895949;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2.99;NULL;NULL;0;0;0;30/03/2013;4;4;51;NULL;NULL;NULL;NULL
30/03/2013;1;30/03/2013 11:45;477;V;532149;28;12.64;532153;NULL;772226;ECF;30/03/2013;60;1.97;24.9;NULL;441194;30/06/2012 11:05;ADEMAR;CAIXA_GNV.STAELISA;56730;42953896701;42953896728;1.1.2.04;NULL;NULL;NULL;577460.78;0;1.97;NULL;NULL;42953896714;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1.97;NULL;NULL;0;0;0;30/03/2013;1;1;NULL;NULL;NULL;NULL;NULL
30/03/2013;2;30/03/2013 17:47;315;V;165430;NULL;2;534526;NULL;703891;ECF;30/03/2013;60;5.7;11.4;NULL;NULL;NULL;ROSENIL;POSTASANTAELISA.WORKGROUP;56730;42953900023;42953900052;1.1.2.05;NULL;NULL;NULL;NULL;0;5.7;NULL;NULL;42953900044;NULL;NULL;NULL;NULL;NULL;NULL;NULL;5.7;NULL;NULL;5.7;0;0;30/03/2013;4;4;142;NULL;NULL;NULL;NULL
30/03/2013;2;30/03/2013 18:39;364;V;10158;1;6.689;532054;NULL;772302;ECF;30/03/2013;60;2.99;20;NULL;441624;30/03/2013 18:28;EDUEZIO;CAIXA_GNV.STAELISA;56730;42953900482;42953900486;1.1.2.04;NULL;NULL;NULL;561791.17;0;2.99;NULL;NULL;42953900484;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2.99;NULL;NULL;0;0;0;30/03/2013;4;4;51;NULL;NULL;NULL;NULL
30/03/2013;2;30/03/2013 19:49;425;V;10333;9;10.051;532080;NULL;772307;ECF;30/03/2013;60;1.99;20;1279287;441680;30/03/2013 19:43;EDUEZIO;CAIXA_GNV.STAELISA;56730;42953900854;42953900858;1.1.2.04;NULL;NULL;NULL;729108.61;0;1.99;NULL;NULL;42953900856;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1.99;NULL;NULL;0;0;0;30/03/2013;4;4;61;NULL;NULL;NULL;NULL
30/03/2013;2;30/03/2013 20:11;446;V;160968;NULL;1;534526;NULL;703918;ECF;30/03/2013;60;2.5;2.5;NULL;NULL;NULL;ROSENIL;POSTASANTAELISA.WORKGROUP;56730;42953900915;42953900922;1.1.2.05;NULL;NULL;NULL;NULL;0;2.5;NULL;NULL;42953900918;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2.5;NULL;NULL;2.5;0;0;30/03/2013;1;1;NULL;NULL;NULL;NULL;NULL
30/03/2013;3;30/03/2013 21:59;100;V;10333;24;29.297;532093;NULL;729087;ECF;30/03/2013;60;1.99;58.3;NULL;441617;30/03/2013 18:24;JOSISLAINY;USUARIO-PC.WORKGROUP;56730;42953901966;42953902091;1.1.2.03;NULL;NULL;NULL;738579.71;0;1.99;NULL;NULL;42953901990;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1.99;NULL;NULL;0;0;0;30/03/2013;4;4;61;NULL;NULL;NULL;NULL
30/03/2013;3;30/03/2013 21:59;122;V;10333;6;4.021;532080;NULL;729087;ECF;30/03/2013;60;1.99;8;NULL;441786;30/03/2013 21:52;JOSISLAINY;USUARIO-PC.WORKGROUP;56730;42953901966;42953902113;1.1.2.03;NULL;NULL;NULL;760705.69;0;1.99;NULL;NULL;42953901997;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1.99;NULL;NULL;0;0;0;30/03/2013;4;4;61;NULL;NULL;NULL;NULL
30/03/2013;3;30/03/2013 22:28;154;V;10158;4;3.345;532054;NULL;729096;ECF;30/03/2013;60;2.99;10;NULL;441809;30/03/2013 22:23;JOSISLAINY;USUARIO-PC.WORKGROUP;56730;42953902358;42953902369;1.1.2.03;NULL;NULL;NULL;558048.88;0;2.99;NULL;NULL;42953902361;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2.99;NULL;NULL;0;0;0;30/03/2013;4;4;51;NULL;NULL;NULL;NULL
30/03/2013;3;30/03/2013 22:34;157;V;10158;4;1.673;532054;NULL;729098;ECF;30/03/2013;60;2.99;5;NULL;441820;30/03/2013 22:33;JOSISLAINY;USUARIO-PC.WORKGROUP;56730;42953902384;42953902390;1.1.2.03;NULL;NULL;NULL;558050.55;0;2.99;NULL;NULL;42953902386;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2.99;NULL;NULL;0;0;0;30/03/2013;4;4;51;NULL;NULL;NULL;NULL
30/03/2013;2;30/03/2013 23:10;708;E;157692;;1;534526;NULL;;;NULL;;2.095;2.1;NULL;NULL;NULL;ROSENIL;POSTASANTAELISA.WORKGROUP;56730;42953902545;42953902561;1.1.2.05;NULL;NULL;NULL;NULL;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;73;73;NULL;NULL;NULL;NULL;NULL
30/03/2013;2;30/03/2013 23:29;727;V;148639;NULL;2;534526;NULL;703961;ECF;30/03/2013;60;6.25;12.5;NULL;NULL;NULL;ROSENIL;POSTASANTAELISA.WORKGROUP;56730;42953902679;42953902686;1.1.2.05;NULL;NULL;NULL;NULL;0;6.25;NULL;NULL;42953902681;NULL;NULL;NULL;NULL;NULL;NULL;NULL;6.25;NULL;NULL;6.25;0;0;30/03/2013;5;5;289;NULL;NULL;NULL;NULL
31/03/2013;1;31/03/2013 07:36;36;V;10334;14;3.345;532058;NULL;729135;ECF;31/03/2013;60;2.99;10;218975;441900;31/03/2013 06:28;ADEMAR;USUARIO-PC.WORKGROUP;56730;42953903309;42953903352;1.1.2.13;NULL;NULL;NULL;568399.52;0;2.99;NULL;NULL;42953903332;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2.99;NULL;NULL;0;0;0;31/03/2013;4;4;51;NULL;NULL;NULL;NULL
31/03/2013;1;31/03/2013 07:44;61;V;10334;11;2.703;532058;NULL;729136;ECF;31/03/2013;60;2.99;8.08;218975;441895;31/03/2013 06:17;ADEMAR;USUARIO-PC.WORKGROUP;56730;42953903398;42953903443;1.1.2.13;NULL;NULL;NULL;576077.79;0;2.99;NULL;NULL;42953903412;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2.99;NULL;NULL;0;0;0;31/03/2013;4;4;51;NULL;NULL;NULL;NULL
31/03/2013;1;31/03/2013 09:54;173;V;10333;24;10.051;532093;NULL;729143;ECF;31/03/2013;60;1.99;20;219049;442043;31/03/2013 09:48;ADEMAR;USUARIO-PC.WORKGROUP;56730;42953903815;42953903833;1.1.2.13;NULL;NULL;NULL;738847.66;0;1.99;NULL;NULL;42953903820;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1.99;NULL;NULL;0;0;0;31/03/2013;4;4;61;NULL;NULL;NULL;NULL
31/03/2013;1;31/03/2013 11:08;233;V;161200;NULL;1;534526;NULL;703985;ECF;31/03/2013;60;5;5;NULL;NULL;NULL;MARCILENE;POSTASANTAELISA.WORKGROUP;56730;42953903989;42953904084;1.1.2.05;NULL;NULL;NULL;NULL;0;5;NULL;NULL;42953904040;NULL;NULL;NULL;NULL;NULL;NULL;NULL;5;NULL;NULL;5;0;0;31/03/2013;4;4;658;NULL;NULL;NULL;NULL
31/03/2013;1;31/03/2013 12:11;375;V;10158;23;2.011;532055;NULL;729174;ECF;31/03/2013;60;2.99;6.01;219049;442148;31/03/2013 11:42;ADEMAR;USUARIO-PC.WORKGROUP;56730;42953904664;42953904697;1.1.2.13;NULL;NULL;NULL;457914.13;0;2.99;NULL;NULL;42953904678;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2.99;NULL;NULL;0;0;0;31/03/2013;4;4;51;NULL;NULL;NULL;NULL
31/03/2013;1;31/03/2013 12:47;425;V;17179869363;NULL;1;534526;NULL;703991;ECF;31/03/2013;60;6.75;6.75;NULL;NULL;NULL;MARCILENE;POSTASANTAELISA.WORKGROUP;56730;42953904523;42953904852;1.1.2.05;NULL;NULL;NULL;NULL;0;6.75;NULL;NULL;42953904663;NULL;NULL;NULL;NULL;NULL;NULL;NULL;6.75;NULL;NULL;6.75;0;0;31/03/2013;4;4;658;NULL;NULL;NULL;NULL
31/03/2013;2;31/03/2013 18:42;310;V;42951201419;NULL;1;534526;NULL;704078;ECF;31/03/2013;60;1;1;NULL;NULL;NULL;KELLY;POSTASANTAELISA.WORKGROUP;56730;42953907176;42953907184;1.1.2.05;NULL;NULL;NULL;NULL;0;1;NULL;NULL;42953907179;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;NULL;1;0;0;31/03/2013;1;1;NULL;NULL;NULL;NULL;NULL
31/03/2013;2;31/03/2013 20:30;508;V;532149;28;8.772;532153;NULL;729310;ECF;31/03/2013;60;1.97;17.28;NULL;442533;31/07/2012 20:18;EDUEZIO;USUARIO-PC.WORKGROUP;56730;42953908014;42953908069;1.1.2.13;NULL;NULL;NULL;578403.01;0;1.97;NULL;NULL;42953908040;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1.97;NULL;NULL;0;0;0;31/03/2013;1;1;NULL;NULL;NULL;NULL;NULL
31/03/2013;2;31/03/2013 21:45;589;V;140646;NULL;2;534526;NULL;704132;ECF;31/03/2013;60;2.8;5.6;NULL;NULL;NULL;KELLY;POSTASANTAELISA.WORKGROUP;56730;42953908395;42953908407;1.1.2.05;NULL;NULL;NULL;NULL;0;2.8;NULL;NULL;42953908399;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2.8;NULL;NULL;2.8;0;0;31/03/2013;4;4;663;NULL;NULL;NULL;NULL
31/03/2013;2;31/03/2013 21:53;723;V;532149;27;11.391;532153;NULL;729328;ECF;31/03/2013;60;1.97;22.44;NULL;442370;31/07/2012 17:21;EDUEZIO;USUARIO-PC.WORKGROUP;56730;42953908692;42953908851;1.1.2.13;NULL;NULL;NULL;308945.83;0;1.97;NULL;NULL;42953908790;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1.97;NULL;NULL;0;0;0;01/04/2013;1;1;NULL;NULL;NULL;NULL;NULL
01/04/2013;1;01/04/2013 07:24;97;V;10158;4;0.559;532054;NULL;729369;ECF;01/04/2013;60;2.99;1.67;NULL;442636;01/04/2013 06:46;ADEMAR;USUARIO-PC.WORKGROUP;56730;42953909618;42953909649;1.1.2.03;NULL;NULL;NULL;558466.06;0;2.99;NULL;NULL;42953909632;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2.99;NULL;NULL;0;0;0;01/04/2013;4;4;51;NULL;NULL;NULL;NULL
01/04/2013;1;01/04/2013 09:32;362;V;10333;18;16.503;532093;282032;729459;ECF;01/04/2013;60;1.94;32.01;42949697144;442888;01/04/2013 09:30;ADEMAR;USUARIO-PC.WORKGROUP;56730;42953911303;42953911314;1.1.2.03;NULL;NULL;NULL;786244.36;0.83;1.99;NULL;NULL;42953911308;NULL;NULL;NULL;NULL;NULL;A;NULL;1.99;NULL;NULL;0;0;0;01/04/2013;4;4;61;NULL;NULL;NULL;NULL
